comment_id,comment,comment_noun,school_candidate,preprocessed_candidate,school_candidate_count,gt_match,gt_match_count,ans,ans_count
C0761,서울고 뽑히면 친구들이랑 나눠먹을게요,서울 친구들이,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0762,동아리방에서 기다릴게요 이대부중,동아리방 이대부중,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0763,한양대 친구가 놀러왔지만 치킨은 성균관대로 주세요,한양대 친구 치킨 성균관대,한양대 성균관대,한양대학교 성균관대학교,2,한양대학교 성균관대학교,2,한양대학교 성균관대학교,2
C0764,서강대 학생들 모여라,서강대 학생들,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0765,중간고사 버틴 인하대부속초 친구들한테 치킨 한 번만요,중간고사 인하대부속초 친구들 치킨 번만,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0766,잠실중  치킨  가즈아,잠실중 치킨 가즈,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0767,이화여대부속고 친구들이랑 같이 먹고 싶어요,이화여대부속고 친구들이 같이,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0768,서초초 치킨 주세요!!,서초초 치킨,서초초,서초초등학교,1,,0,서초초등학교,1
C0769,서강대 가보자고 🍗,서강대,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0770,오늘 과제 끝낸 인하대학교부속초등학교 팀 치킨 가즈아ㅋㅋ,오늘 과제 인하대학교부속초등학교 팀 치킨 가즈,인하대학교부속초등학교,인하대학교부속초등학교,1,,0,인하대학교부속초등학교,1
C0771,축제 뒤풀이 치킨은 잠실중로 부탁해요,축제 뒤풀이 치킨 잠실중 부탁,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0772,휘문고 뽑히면 친구들이랑 나눠먹을게요,휘문고 친구들이,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0773,축제 뒤풀이 치킨은 서울고로 부탁해요,축제 뒤풀이 치킨 서울고로 부탁,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0774,이대부중 가보자고 🍗,이대부중,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0775,성균관대 회식 대신 치킨 원합니다,성균관대 회식 대신 치킨,성균관대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0776,경기고 회식 대신 치킨 원합니다,경기 회식 대신 치킨,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0777,[잠원초] 이벤트 참여합니다,잠원초 이벤트 참여,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0778,우리 학교는 경기고 입니다,우리 학교 경기,학교,학교,1,,0,,0
C0779,오늘 과제 끝낸 연대 팀 치킨 가즈아ㅋㅋ,오늘 과제 연대 팀 치킨 가즈,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0780,인하대부속고.. 오늘만 기다렸어요,인하대부속고 오늘,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0781,배민 이벤트 참여합니다! 인하부고로 보내주세요,배민 이벤트 참여 인하부고,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0782,학식 말고 치킨 먹고 싶어요 대치초,학식 치킨 대치초,대치초,대치초등학교,1,,0,대치초등학교,1
C0783,#인하대 #배민이벤트,인하대 배민이벤트,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0784,이번엔 고려대 차례입니다 🍗,이번 고려대 차례,고려대,고려대학교,1,고려대학교,1,고려대학교,1
C0785,이번엔 이대부중 차례입니다 🍗,이번 이대부중 차례,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0786,연대 가보자고 🍗,연대,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0787,잠원초ㅋㅋ 치킨 기다립니다,잠원초 치킨,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0788,고대 치킨 주세요!!,고대 치킨,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0789,휘문고  치킨  가즈아,휘문고 치킨 가즈,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0790,잠실중  치킨  가즈아,잠실중 치킨 가즈,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0791,비 오는 날엔 치킨이죠 인하대 부탁드립니다,비 날 치킨이 인하대,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0792,대치초 친구들이랑 같이 먹고 싶어요,대치초 친구들이 같이,대치초,대치초등학교,1,,0,대치초등학교,1
C0793,서강대 응원단 여기 있습니다!!,서강대 응원단 여기,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0794,잠실중 가보자고 🍗,잠실중,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0795,경기고!!! 치킨 부탁드려요,경기 치킨,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0796,서초중도 참여 완료!,서초중도 참여 완료,서초,서초등학교,1,,0,서초초등학교,1
C0797,이화여대부속초 동아리랑 이대부고 동아리 같이 응원하지만 대표는 이화여대부속초,이화여대부속초 동아리 이대부고 같이 응원하지 대표,이화여대부속초 이대부고,이화여자대학교사범대학부속초등학교 이화여자대학교사범대학부속이화금란고등학교,2,이화여자대학교사범대학부속초등학교 이화여자대학교사범대학부속이화금란고등학교,2,이화여자대학교사범대학부속초등학교 이화여자대학교사범대학부속이화금란고등학교,2
C0798,배민 이벤트 참여합니다! 인하부초로 보내주세요,배민 이벤트 참여 인하부초,인하부초,인하부초등학교,1,,0,인하부초등학교,1
C0799,이대부중!!! 치킨 부탁드려요,이대부중 치킨,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0800,서초초 뽑히면 친구들이랑 나눠먹을게요,서초초 친구들이,서초초,서초초등학교,1,,0,서초초등학교,1
C0801,서울대  치킨  가즈아,서울대 치킨 가즈,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0802,인하부중 친구가 놀러왔지만 치킨은 인하대부속고로 주세요,인하부중 친구 치킨 인하대부속고,인하부중 인하대부속고,인하대학교사범대학부속중학교 인하대학교사범대학부속고등학교,2,인하대학교사범대학부속중학교 인하대학교사범대학부속고등학교,2,인하대학교사범대학부속중학교 인하대학교사범대학부속고등학교,2
C0803,인하대부속중.. 오늘만 기다렸어요,인하대부속중 오늘,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0804,서울대학교 학생입니다. 이벤트 참여합니다.,서울대학교 학생 이벤트 참여,서울대학교,서울대학교,1,서울대학교,1,서울대학교,1
C0805,오늘 회의 많은데 잠실중 치킨 지원 부탁드려요,오늘 회의 잠실중 치킨 지원,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0806,경기고 동아리랑 인하대 동아리 같이 응원하지만 대표는 경기고,경기 동아리 인하대 같이 응원하지 대표,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0807,인하대부속고 축제 준비팀입니다 치킨이면 밤샘 가능,인하대부속고 축제 준비팀 치킨이면 밤샘 가능,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0808,중간고사 버틴 경기고 친구들한테 치킨 한 번만요,중간고사 경기 친구들 치킨 번만,중간고 경기고,중간고등학교 경기고등학교,2,경기고등학교,1,경기고등학교,1
C0809,오늘은 중앙대! 다시 말해 중앙대!,오늘 중앙대 다시 말,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0810,오늘 회의 많은데 반포중 치킨 지원 부탁드려요,오늘 회의 반포중 치킨 지원,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0811,서울대에 치킨 배달 오면 진짜 레전드,서울대 치킨 배달 진짜 레전드,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0812,중간고사 버틴 서울고 친구들한테 치킨 한 번만요,중간고사 서울 친구들 치킨 번만,중간고 서울고,중간고등학교 서울고등학교,2,서울고등학교,1,서울고등학교,1
C0813,오늘 회의 많은데 인하대학교부속중학교 치킨 지원 부탁드려요,오늘 회의 인하대학교부속중학교 치킨 지원,인하대학교부속중학교,인하대학교부속중학교,1,,0,인하대학교부속중학교,1
C0814,축제 뒤풀이 치킨은 인하부중로 부탁해요,축제 뒤풀이 치킨 인하부중 부탁,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0815,오늘은 인하부초! 다시 말해 인하부초!,오늘 인하부초 다시 말,인하부초,인하부초등학교,1,,0,인하부초등학교,1
C0816,반포초 / 치킨 / 제발,반포초 치킨 제발,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0817,오늘 회의 많은데 인하대부속고 치킨 지원 부탁드려요,오늘 회의 인하대부속고 치킨 지원,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0818,이화여대부속중 동아리랑 연세대 동아리 같이 응원하지만 대표는 이화여대부속중,이화여대부속중 동아리 연세대 같이 응원하지 대표,이화여대부속중 연세대,이화여자대학교사범대학부속이화·금란중학교 연세대학교,2,이화여자대학교사범대학부속이화·금란중학교 연세대학교,2,이화여자대학교사범대학부속이화·금란중학교 연세대학교,2
C0819,서초중 학생들 야근 말고 치킨 먹자 🙏,서초중 학생들 야근 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0820,이대부중!!! 치킨 부탁드려요,이대부중 치킨,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0821,이대부중 친구들이랑 같이 먹고 싶어요,이대부중 친구들이 같이,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0822,#인하대학교 #배민이벤트,인하대학교 배민이벤트,인하대학교,인하대학교,1,인하대학교,1,인하대학교,1
C0823,시험기간엔 대치초 치킨이 답,시험기간 대치초 치킨 답,대치초,대치초등학교,1,,0,대치초등학교,1
C0824,서울고 가보자고 🍗,서울,서울고 가보자고,서울고등학교 가보자고등학교,2,서울고등학교,1,서울고등학교,1
C0825,배민 최고… 이대도 꼭 뽑아주세요,배민 최고 이대 꼭,최고 이대,최고등학교 이화여자대학교,2,이화여자대학교,1,이화여자대학교,1
C0826,인하대부속중 축제 준비팀입니다 치킨이면 밤샘 가능,인하대부속중 축제 준비팀 치킨이면 밤샘 가능,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0827,서울공고 친구가 놀러왔지만 치킨은 이대부초로 주세요,서울공고 친구 치킨 이대부초,서울공고 이대부초,서울공고등학교 이화여자대학교사범대학부속초등학교,2,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0828,#중동고 #배민이벤트,중동고 배민이벤트,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0829,오늘 회의 많은데 성균관대 치킨 지원 부탁드려요,오늘 회의 성균관대 치킨 지원,성균관대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0830,연세대 응원단 여기 있습니다!!,연세대 응원단 여기,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0831,축제 뒤풀이 치킨은 인하대로 부탁해요,축제 뒤풀이 치킨 인하대 부탁,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0832,연세대.. 오늘만 기다렸어요,연세대 오늘,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0833,반포중 친구가 놀러왔지만 치킨은 성균관대로 주세요,반포중 친구 치킨 성균관대,반포중 성균관대,반포중학교 성균관대학교,2,반포중학교 성균관대학교,2,반포중학교 성균관대학교,2
C0834,휘문고 친구들이랑 같이 먹고 싶어요,휘문고 친구들이 같이,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0835,이화여대부속초 친구들이랑 같이 먹고 싶어요,이화여대부속초 친구들이 같이,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0836,한양대학교 치킨 배달 부탁드립니다.,한양대학교 치킨 배달,한양대학교,한양대학교,1,한양대학교,1,한양대학교,1
C0837,배민 이벤트 참여합니다! 이화여대부속고로 보내주세요,배민 이벤트 참여 이화여대부속고,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0838,동아리방에서 기다릴게요 이화여대부속초,동아리방 이화여대부속초,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0839,시험기간엔 이화여대부속초 치킨이 답,시험기간 이화여대부속초 치킨 답,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0840,배민 최고… 인하대부속중도 꼭 뽑아주세요,배민 최고 인하대부속중 꼭,최고 인하대부속중,최고등학교 인하대학교사범대학부속중학교,2,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0841,배민 이벤트 참여합니다! 반포초로 보내주세요,배민 이벤트 참여 반포초로,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0842,인하대부속초에 치킨 배달 오면 진짜 레전드,인하대부속초 치킨 배달 진짜 레전드,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0843,배민 이벤트 참여합니다! 이대부초로 보내주세요,배민 이벤트 참여 이대부초,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0844,잠원초  치킨  가즈아,잠원초 치킨 가즈,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0845,이화여대부속중 응원단 여기 있습니다!!,이화여대부속중 응원단 여기,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0846,오늘 과제 끝낸 이화여대부속고 팀 치킨 가즈아ㅋㅋ,오늘 과제 이화여대부속고 팀 치킨 가즈,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0847,[이화여대부속중] 이벤트 참여합니다,이화여대부속중 이벤트 참여,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0848,중간고사 버틴 서울공고 친구들한테 치킨 한 번만요,중간고사 서울공고 친구들 치킨 번만,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0849,우리 반/동아리 대표로 반포중 신청합니다!,우리 반 동아리 대표 반포중 신청,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0850,오늘 과제 끝낸 대치초 팀 치킨 가즈아ㅋㅋ,오늘 과제 대치초 팀 치킨 가즈,대치초,대치초등학교,1,,0,대치초등학교,1
C0851,반포중 학생들 모여라,반포중 학생들,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0852,이번엔 서초중 차례입니다 🍗,이번 서초중 차례,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0853,치킨 오면 인증샷 바로 올릴게요 중동고,치킨 인증샷 바로 중동고,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0854,서강대 학생들 모여라,서강대 학생들,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0855,잠실중 학생입니다 잠실중 뽑아주세요,잠실중 학생,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0856,시험기간엔 연대 치킨이 답,시험기간 연대 치킨 답,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0857,시험기간엔 서초중 치킨이 답,시험기간 서초중 치킨 답,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0858,시험기간엔 인하대부속중 치킨이 답,시험기간 인하대부속중 치킨 답,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0859,오늘은 인하대부속고! 다시 말해 인하대부속고!,오늘 인하대부속고 다시 말,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0860,오늘 회의 많은데 반포중 치킨 지원 부탁드려요,오늘 회의 반포중 치킨 지원,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0861,중동고 친구들이랑 같이 먹고 싶어요,중동고 친구들이 같이,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0862,연세대 / 치킨 / 제발,연세대 치킨 제발,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0863,인하부고~ 꼭 뽑아주세요,인하부고 꼭,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0864,이화여대부속중!!! 치킨 부탁드려요,이화여대부속중 치킨,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0865,경기고 친구랑 인하대 친구 같이 보고 있는데 저는 경기고로 신청!,경기 친구 인하대 같이 보고 저 경기고로 신청,인하대 보고,인하대학교 보고등학교,2,인하대학교,1,인하대학교,1
C0866,이화여대ㅋㅋ 치킨 기다립니다,이화여대 치킨,이화여대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0867,인하대부속고 뽑히면 친구들이랑 나눠먹을게요,인하대부속고 친구들이,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0868,서강대 vs 연대 얘기하다가 결국 서강대로 참여합니다,서강대 vs 연대 얘기 결국 참여,서강대 연대,서강대학교 연세대학교,2,서강대학교 연세대학교,2,서강대학교 연세대학교,2
C0869,연세대 응원단 여기 있습니다!!,연세대 응원단 여기,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0870,축제 뒤풀이 치킨은 이화여대부속고로 부탁해요,축제 뒤풀이 치킨 이화여대부속고 부탁,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0871,#인하대부속중 #배민이벤트,인하대부속중 배민이벤트,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0872,이화여대부속중 vs 서울고 얘기하다가 결국 이화여대부속중로 참여합니다,이화여대부속중 vs 서울 얘기 결국 참여,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0873,배민 이벤트 참여합니다! 잠실중로 보내주세요,배민 이벤트 참여 잠실중,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0874,오늘은 인하부중! 다시 말해 인하부중!,오늘 인하부중 다시 말,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0875,[이대부중] 이벤트 참여합니다,이대부중 이벤트 참여,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0876,동아리방에서 기다릴게요 인하부고,동아리방 인하부고,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0877,오늘 과제 끝낸 대치중 팀 치킨 가즈아ㅋㅋ,오늘 과제 대치중 팀 치킨 가즈,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0878,고대에 치킨 배달 오면 진짜 레전드,고대 치킨 배달 진짜 레전드,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0879,배민 이벤트 참여합니다! 서울공고로 보내주세요,배민 이벤트 참여 서울공고,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0880,시험기간엔 고대 치킨이 답,시험기간 고대 치킨 답,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0881,치킨 오면 인증샷 바로 올릴게요 이대부고,치킨 인증샷 바로 이대부고,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0882,치킨 오면 인증샷 바로 올릴게요 이대,치킨 인증샷 바로 이대,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0883,잠원초 회식 대신 치킨 원합니다,잠원초 회식 대신 치킨,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0884,우리 반/동아리 대표로 반포중 신청합니다!,우리 반 동아리 대표 반포중 신청,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0885,배민 이벤트 참여합니다! 잠실중로 보내주세요,배민 이벤트 참여 잠실중,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0886,이번엔 서초초 차례입니다 🍗,이번 서초초 차례,서초초,서초초등학교,1,,0,서초초등학교,1
C0887,경기고.. 오늘만 기다렸어요,경기 오늘,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0888,반포중 vs 인하부초 얘기하다가 결국 반포중로 참여합니다,반포중 vs 인하부초 얘기 결국 참여,반포중 인하부초,반포중학교 인하부초등학교,2,반포중학교,1,반포중학교,1
C0889,비 오는 날엔 치킨이죠 대치중 부탁드립니다,비 날 치킨이 대치중,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0890,서울고 학생입니다 서울고 뽑아주세요,서울 학생,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0891,이대부고 / 치킨 / 제발,이대부고 치킨 제발,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0892,한양대학교 치킨 배달 부탁드립니다.,한양대학교 치킨 배달,한양대학교,한양대학교,1,한양대학교,1,한양대학교,1
C0893,오늘은 중동고! 다시 말해 중동고!,오늘 중동고 다시 말,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0894,배민 최고… 서울대도 꼭 뽑아주세요,배민 최고 서울대 꼭,최고 서울대,최고등학교 서울대학교,2,서울대학교,1,서울대학교,1
C0895,오늘은 이대! 다시 말해 이대!,오늘 이대 다시 말,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0896,비 오는 날엔 치킨이죠 이대부고 부탁드립니다,비 날 치킨이 이대부고,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0897,우리 반/동아리 대표로 중앙대 신청합니다!,우리 반 동아리 대표 중앙대 신청,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0898,비 오는 날엔 치킨이죠 인하대부속고 부탁드립니다,비 날 치킨이 인하대부속고,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0899,성균관대 성균관대 치킨 주세요!,성균관대 치킨,성균관대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0900,중동고 학생들 모여라,중동고 학생들,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0901,이번엔 반포중 차례입니다 🍗,이번 반포중 차례,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0902,한양대 친구들이랑 같이 먹고 싶어요,한양대 친구들이 같이,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0903,배고픈 인하부중 학생들 살려주세요ㅠㅠ,인하부중 학생들,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0904,이번엔 이화여대부속중 차례입니다 🍗,이번 이화여대부속중 차례,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0905,이번엔 서울고 차례입니다 🍗,이번 서울 차례,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0906,서초중ㅋㅋ 치킨 기다립니다,서초중 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0907,서강대 축제 준비팀입니다 치킨이면 밤샘 가능,서강대 축제 준비팀 치킨이면 밤샘 가능,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0908,인하대학교부속고등학교 학생들 야근 말고 치킨 먹자 🙏,인하대학교부속고등학교 학생들 야근 치킨,인하대학교부속고등학교,인하대학교부속고등학교,1,,0,인하대학교부속고등학교,1
C0909,서초초 / 치킨 / 제발,서초초 치킨 제발,서초초,서초초등학교,1,,0,서초초등학교,1
C0910,중간고사 버틴 인하부중 친구들한테 치킨 한 번만요,중간고사 인하부중 친구들 치킨 번만,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0911,휘문고ㅋㅋ 치킨 기다립니다,휘문고 치킨,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0912,축제 뒤풀이 치킨은 인하대부속초로 부탁해요,축제 뒤풀이 치킨 인하대부속초로 부탁,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0913,서울공고 친구가 놀러왔지만 치킨은 중동고로 주세요,서울공고 친구 치킨 중동고,서울공고 중동고,서울공고등학교 중동고등학교,2,중동고등학교,1,중동고등학교,1
C0914,비 오는 날엔 치킨이죠 인하대 부탁드립니다,비 날 치킨이 인하대,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0915,시험기간엔 건국대 치킨이 답,시험기간 건국대 치킨 답,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0916,중동고  치킨  가즈아,중동고 치킨 가즈,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0917,인하대부속중에 치킨 배달 오면 진짜 레전드,인하대부속중 치킨 배달 진짜 레전드,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0918,성균관대 축제 준비팀입니다 치킨이면 밤샘 가능,성균관대 축제 준비팀 치킨이면 밤샘 가능,성균관대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0919,서초중!!! 치킨 부탁드려요,서초중 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0920,인하부중 축제 준비팀입니다 치킨이면 밤샘 가능,인하부중 축제 준비팀 치킨이면 밤샘 가능,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0921,배민 이벤트 참여합니다! 서초중로 보내주세요,배민 이벤트 참여 서초중,서초중,서초중학교,1,서초중학교,1,서초중학교,1
